"review_id","user_id","business_id","stars","useful","funny","cool","text","date","user_name","user_review_count","user_yelping_since","user_average_stars","user_male","word_count","male"
"zYCGi7to2Y58Z8C8IoN9Qw","JDodvwAwTTSb0rTWjyW1hg","G7iw9QSWBMyB05yvq-xs4Q",4,1,0,0,"This place is really solid. I live down the street, it opened 2 months ago, I wanted to check it out.... and we really liked it. I have been to Duozo and many other Sushi places around Boston and this place is near the top of the list. Most importantly, the menu is extensive, my GF does not like Sushi at all and she was very happy.  I can't believe people on here gave it 2 stars, that is a complete joke. I don't think you can ever give a Japanese Restaurant 5 stars, so consider this my highest rating....  great food, delicious drinks, and good people. Sit at the bar and have a tasty meal.","2012-02-11 02:09:11","Andrew",5,"2011-04-24 20:31:51",4,0.996,115,1
"dZ9wy1QEjFwVTwpr5IvUIw","hj9FL7x4NPn3GYVudD-KGg","9qCjkJvgnpzOjKLodDEMxw",5,1,0,0,"I work around Central Square and this is my favorite place to pick up a relatively cheap, healthy, and delicious meal.  I'm a fan of the grape leaves and baba ganoush wrap in particular.  I'm glad it's open late as my work shifts have been going later too.  If it had some seating that would make it even better but otherwise I think it's pretty great for what it is!","2015-05-25 04:50:04","Michelle",89,"2007-02-17 23:20:15",3.81,0.0038,74,0
"bhtSQklqsdiOK1h3aVz3dg","fSE3g8BDkdKD3O7w-j3ecQ","UNWc7b0bte0LoCU2xsRGyA",5,0,0,0,"Excellent almond milk lattes--always good bakery options for vegans and gluten free folks. Highly recommend the blueberry muffins!","2017-01-18 14:03:28","Heather",7,"2016-09-29 10:42:37",3.75,0.0027,19,0
"bB-eWZqXB-4L5NPej2iddw","wCtf5_zG8EpWiBp_Oi7P0g","9qCjkJvgnpzOjKLodDEMxw",1,7,4,3,"Walking by this place yesterday brought back my utter feelings of disappointment and dissatisfaction with this falafel experience...I can't believe that I never wrote this place up!!! Thank goodness I walked by it yesterday to remind me to tell all of you true yelpers out there, that this place has to be one of the most overrated places I have been to in Boston so far....

It is tiny...which sure shouldn't be a deterrent, but since it is a late night place, I am not one who after my night of drinking, wants to have to worry about some weird guy standing all up in my business at 2 or 3 am in the morning, let alone trying to make sure you don't spill your food in such cramped quarters! It is cold outside, so of course everyone crams in this place like little sardines to try and eat their late night munchies!!

And the fact that I had had a couple of drinks before I got here, makes it even worse that I was so sad about the quality of food I got here. I literally should have gone to some alley in Central Square and found a dry cardboard box, and taken a bite or two of that, because honestly, their falafel wraps here taste about the same as I think a cardboard box would. Absolutely flavorless, hard, bland, and stale...People must have to be seriously wasted to like this place. The sauce even had no flavor and the lamb wrap we got was exactly the same only a little chewier!

They do have fast service here, especially for the late night crowds that is usually a good thing, but in their case, I would say that means that the food has been sitting out a while...which is maybe why it tasted so bad. Why eat food if it isn't satisfying in the least bit? My question exactly, and if I came here again, I just wouldn't eat anything. Problem solved.","2010-01-22 22:16:37","Sarah",1695,"2008-04-05 19:58:56",3.52,0.0029,340,0
"pPze2--5NTkO81BsuxNGCg","r1kjzWkLbg4uR0bu2q4ZWw","K48RyUD_dYWfknfS9h0Fwg",3,3,0,0,"Today I visited Tatte for the first time ever to get lunch with my friend. I ordered the mint lemonade and the BLAT sandwich but was disappointed with what I got (I mean I paid $15!). 

The mint lemonade was only 3/4 of the way full and I bought the size large (which did not look like a large at all)... Additionally, when I received my BLAT sandwich, I was disappointed to find that the bread was super soggy and mooshy and there was hardly any avocado in it (I couldn't find where it was in the sandwich.. that's how little there was!) For a $15 meal I expected a whole lot more quality if not quantity...

Overall, the experience and atmosphere of Tatte is cute, but I wouldn't recommend coming here for a meal. You'll spend a lot and still be left hungry. The bathrooms are clean and there's adequate seating available at this Harvard Square location but the tables often have leftover food and plates and haven't been wiped, so expect to clean up after the people at the table before you. 

I'll be coming back to try the other items like the almond croissant, quiche, and other baked goods. Hopefully I'll have a better experience next time.","2016-10-17 23:59:09","Priscilla",127,"2015-05-28 20:42:15",3.67,0.0021,215,0
"0qd7_piAzTHOLKk9FIfs0g","xFePNWR3rc2XOXVbCH4-HA","0_GJkryoUNKS9YOTUrthsQ",5,0,0,0,"I've come here a few times and am very pleased with the quality and service that they provide. I get the create your own and what I love about it is, for less than $10 you can add as much and whatever you want to the pizza. The service is professional and high energy. The manager is very observant and you can tell runs a ship where quality and customer service are the primary focus. The pizza comes out quick and you can take to go or stay. The pizza is enough for 1 hungry person or enough for lunch the next day if youre not starving.","2016-07-18 23:27:41","Krisha",151,"2013-09-22 22:32:54",3.76,0,106,0
"wUBwaJ5Fm4rxGynSHNyX3g","paeGRFYEOEaB48Dz6u4XmA","D-kkOr5VQhdP-FtBFJWUjQ",2,1,0,0,"Not the best place to play, but it is the closest to where I live unfortunately.  More casual shooters here than competitive players.  There's twelve 9-ft tables.  The balls and cues aren't great though.  I think they run a league on Mon nights and there used to be free pool after 11pm on Wed.  Since they're only open until 1am, that gives you two hours, unless they want to kick you out early like they did to me since there weren't too many other people there.","2008-02-01 00:01:47","Tim",36,"2008-01-30 19:21:20",4.17,0.9975,90,1
"EYWT0REKqYiXdqJD5Tz0fg","PQOHkTVWUoAxAkiUa3SRMg","vjx_lLRImGPZCu_B7arMOw",5,0,0,1,"Izzy's is one of the reasons I miss living in Central Square.  I still make a point of going by, for my PR food fix.

I always get a warm greeting, great food, and a happy memory, when I leave.  

Their Ginger Beer is the BOMB!","2008-01-31 15:31:02","Kerri",589,"2007-12-05 14:21:09",4.02,0.0089,47,0
"3FNgEzvwJE8Q2AbHWn0i8w","C4hg2idJoKuyey9LpK2DBA","D-kkOr5VQhdP-FtBFJWUjQ",3,1,0,0,"I have been shooting pool at Flat Top Johnny's since the mid-nineties.  The beer selection is always good, and the staff is always friendly.  However, my sole complaint is kind of a major one:  

YOU ARE A POOL HALL.  PURCHASE MORE POOL STICKS.

We almost had to leave mid-game last night because someone grabbed our pool stick while one of us used the bathroom & the other put in a drink order.  The funny thing is, there was still one vacant table & the other customers did not seem to be hogging the cues. 

There just aren't enough pool sticks.  Good thing we aren't shy about approaching other folks to ask if they 'accidentally took our stick' and the person who did was kind enough to give it back rather than argue about it.  He actually gave my husband a 'bro-hug' when we gave him our stick when we left.

Good beer.  Good crowd.  But for the love of gawd - get more pool cues, please","2015-06-13 12:21:37","Tiffany",12,"2013-09-05 20:21:30",2.77,0.0034,169,0
"FxnVuHZeydUtW9N5YEBAPw","ZCnGpow8D0aRncIwjkLnZw","kYD1PIXBsyZQXG_AEJB7ew",4,0,0,0,"The food is not amazing but the choices are at least different for Kendall! You can get something more homey for lunch, instead of the usual sandwich. And there tend to be a lot of choices, some more healthy than others. Things can be greasy but some days you get rice or mashed potatoes and some chicken and it makes you feel like someone cooked for you :)","2011-02-27 15:23:45","Tanya",283,"2010-12-16 14:59:13",4.07,0.0033,67,0
"I0bzJUtJbaMSlNNu-qnq7w","el2VV27ZCDXeuNaFgq5uQg","G7iw9QSWBMyB05yvq-xs4Q",1,1,1,0,"I have been to Fuji quite a lot because it is my friend's favorite and, apart from the first time I went there, I haven't had any mind blowing experience. 

Wok dishes are missing something... and I don't recommend them. 

Maki rolls are OK. The tempura flakes in the spicy tuna/salmon lately is not crunchy.. maybe it is because it has been sitting there for a while.

On a different note, ehe hosts are very pleasant and polite and care a lot about the customers and the fish is fresh.

I am a sushi lover and have had way better...

Update 4/21/13

I had chirashi today and the dish had almost no fish. For $24 I expected more. Definitely not going to Fuji any longer.","2012-10-18 21:26:09","Flora",5,"2012-03-03 23:40:59",2.33,0.0022,127,0
"ZUDzJ0aBIwwnmJ3SRwCxhQ","T0NwKbh1RZRHgD2Mqv45PQ","JafzmqQsbZAr-JE99rOGtw",4,0,0,0,"coffee is good, the place is pretty nice and warm BUT the cash only thing is just a pain.","2013-01-09 20:42:50","Maria",3,"2010-03-31 13:50:20",2,0.0072,19,0
"nZRFIpEMZ-IIXbFXLLp-6g","0CdbxIiIqMt4v3xOaLcM1g","UNWc7b0bte0LoCU2xsRGyA",5,0,0,2,"It is amazing what a difference one year can make.  This time last year, I was living across the river in Boston, unmarried, and wouldn't touch coffee.  Now, I am living with my wife in Cambridge and have become a regular coffee drinker.  Simon's Coffee Shop was integral to this personal transformation.  It is the consistently outstanding coffee (especially when made by Simon himself), friendly service, and overall inviting environment that makes Simon's easily our top choice coffee shop in the area.  In addition to the coffee, my wife especially loves their warm scones and is one of the reasons we like to arrive first thing in the morning on weekends (the other reason is to secure a coveted table in somewhat limited seating).  Overall, I am glad that this coffee shop exists and am happy that it has become a part of my regular routine.","2013-07-22 14:48:40","Jon",67,"2012-03-29 20:47:38",4.13,0.9921,149,1
"CYS_0p2hsd0Xz4R59z0c3g","7ihD-NrnECBbm9qnV_V38w","cddsQYuoK6qF0BM-r3k-vg",4,2,0,0,"So I just had to write a review since my best friend wrote one, and I disagree with him this time:)

If you've been to an UNOs before, you know that the food is OK. Maybe you love it, maybe you don't. But it's a chain restaurant, so you know what you're getting across the board. Could you get better burgers elsewhere? Yeah. Could you get better pasta elsewhere? Yeah. But you should know that walking in. 

Their specialty is their pizza, and I personally like their pizza a lot. Recently I had to switch to gluten free, and both times I ordered it at this UNOs it was delicious... just a half notch below north end quality and decently priced. The menu is pretty large, and the desserts hit the spot.

The best part about this UNOs is the service. Unlike the Braintree UNO location, the servers here are competent and friendly, the management is visible, and I've always been seated and served quickly. If you like UNOs food, this is the UNOs to visit.","2012-05-07 18:07:53","Carissa",59,"2012-05-07 17:10:42",3.85,4e-04,181,0
"H7GXILKhoNZUPA78VYYDyQ","yVI5J7NGd_WtavM20dBBQw","cddsQYuoK6qF0BM-r3k-vg",3,0,0,0,"We came by one night on a whim, having always dismissed Uno's as just another chain restaurant. The food turned out to be hearty. They have one of those pick two for a set price promotions sometimes - and the portions for that are very well thought out. The salad stands out in my memory the most because it was more sophisticated than I had expected, with a mix of strawberries and goat cheese. The pizza/pasta servings were not very large, which I appreciated, though might be something to look out for if you're looking for large eats. I thought they were very accommodating for our many needs and capricious decision making. I'd recommend Uno's if you're at a loss for where to go in Harvard Square and just looking for predictable comfort food, for a reasonable price, at a comfortable sit-down environment.","2014-07-18 00:33:27","Isabella",170,"2014-07-11 17:55:34",3.72,0.0012,149,0
"-TCTn0mwl_3VcD9Koh_yAA","J84ahWfB4NM32V2EOvYQjw","oYN2AV5oYv93Z2NevvOKmA",4,2,0,3,"There is very little to fault PARK on. After a few visits, I think it is my new go to in Harvard Square. 

First, the cheese spread is amazing. It comes out with these great crackers that are light and airy. So much better than plain old bread and butter. My favorite app was the crispy mussels with preserved lemon were phenomenal and came in the cutest presentation. The brisket, the steak, the salmon, the scallops, all were amazing. Everything is always cooked perfectly. The cocktails are inventive and delicious. The servers are knowledgeable and timely. Park is also really comfortable. No loud music (although the music is good!), comfy seating, servers that don't rush you out. 

The only place to fault PARK is the dessert. The pie filling was great, the crust was rock hard and flavorless. Amp up the pie and you are a 5 star joint!","2012-07-22 00:19:30","Steph",317,"2009-05-18 15:00:45",3.57,0,149,0
"3sjRATvYkQajoXiY_QSKJg","1Gdk3KN_-ZLkxzx3Ud5i7Q","cddsQYuoK6qF0BM-r3k-vg",3,0,0,0,"their garden veggie thin crust is great. so is their deep dish. 
i went two years ago and the service was extremely terrible (don't even ask) but i returned upon my friend insisting. service was acceptable. dessert was great.
so, yeah. maybe i'll come back in a few months. maybe not. we'll see.","2014-03-21 18:45:30","Lola",104,"2014-03-09 01:03:10",3.1,0.0021,56,0
